kind,routePath,concretePath,url,outcome,ok,status,statusText,redirectedTo,contentType,error,bodySample,checkedAt,sourceFile,localhostUrl,orgSubdomainUrl,adminHostUrl
api,/api/google/oauth/callback,/api/google/oauth/callback,http://localhost:3000/api/google/oauth/callback,redirect,false,307,Temporary Redirect,http://localhost:3000/settings?google_error=invalid_state,,,,2026-05-01T09:51:58.056Z,apps/web/src/app/api/google/oauth/callback/route.ts,http://localhost:3000/api/google/oauth/callback,http://demo.localhost:3000/api/google/oauth/callback,http://admin.localhost:3000/api/google/oauth/callback
api,/api/google/oauth/start,/api/google/oauth/start,http://localhost:3000/api/google/oauth/start,ok,false,400,Bad Request,,application/json,,"{""error"":""type must be sheets or calendar""}",2026-05-01T09:51:58.365Z,apps/web/src/app/api/google/oauth/start/route.ts,http://localhost:3000/api/google/oauth/start,http://demo.localhost:3000/api/google/oauth/start,http://admin.localhost:3000/api/google/oauth/start
api,/api/google/sync,/api/google/sync,http://localhost:3000/api/google/sync,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:51:58.680Z,apps/web/src/app/api/google/sync/route.ts,http://localhost:3000/api/google/sync,http://demo.localhost:3000/api/google/sync,http://admin.localhost:3000/api/google/sync
api,/api/health,/api/health,http://localhost:3000/api/health,ok,true,200,OK,,application/json,,"{""ok"":true,""service"":""campsite-web"",""ts"":""2026-05-01T09:51:59.503Z""}",2026-05-01T09:51:59.189Z,apps/web/src/app/api/health/route.ts,http://localhost:3000/api/health,http://demo.localhost:3000/api/health,http://admin.localhost:3000/api/health
api,/api/hr/dashboard-stats,/api/hr/dashboard-stats,http://localhost:3000/api/hr/dashboard-stats,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Not authenticated""}",2026-05-01T09:51:59.504Z,apps/web/src/app/api/hr/dashboard-stats/route.ts,http://localhost:3000/api/hr/dashboard-stats,http://demo.localhost:3000/api/hr/dashboard-stats,http://admin.localhost:3000/api/hr/dashboard-stats
api,/api/hr/medical-notes,/api/hr/medical-notes,http://localhost:3000/api/hr/medical-notes,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Not authenticated""}",2026-05-01T09:52:00.720Z,apps/web/src/app/api/hr/medical-notes/route.ts,http://localhost:3000/api/hr/medical-notes,http://demo.localhost:3000/api/hr/medical-notes,http://admin.localhost:3000/api/hr/medical-notes
api,/api/hr/medical-notes/[id]/reveal,/api/hr/medical-notes/example/reveal,http://localhost:3000/api/hr/medical-notes/example/reveal,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:52:01.059Z,apps/web/src/app/api/hr/medical-notes/[id]/reveal/route.ts,http://localhost:3000/api/hr/medical-notes/example/reveal,http://demo.localhost:3000/api/hr/medical-notes/example/reveal,http://admin.localhost:3000/api/hr/medical-notes/example/reveal
api,/api/hr/overview-stats,/api/hr/overview-stats,http://localhost:3000/api/hr/overview-stats,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Not authenticated""}",2026-05-01T09:52:01.674Z,apps/web/src/app/api/hr/overview-stats/route.ts,http://localhost:3000/api/hr/overview-stats,http://demo.localhost:3000/api/hr/overview-stats,http://admin.localhost:3000/api/hr/overview-stats
api,/api/hr/records/export,/api/hr/records/export,http://localhost:3000/api/hr/records/export,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Not authenticated""}",2026-05-01T09:52:02.041Z,apps/web/src/app/api/hr/records/export/route.ts,http://localhost:3000/api/hr/records/export,http://demo.localhost:3000/api/hr/records/export,http://admin.localhost:3000/api/hr/records/export
api,/api/hr/training-records,/api/hr/training-records,http://localhost:3000/api/hr/training-records,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Not authenticated""}",2026-05-01T09:52:02.768Z,apps/web/src/app/api/hr/training-records/route.ts,http://localhost:3000/api/hr/training-records,http://demo.localhost:3000/api/hr/training-records,http://admin.localhost:3000/api/hr/training-records
api,/api/hr/training-records/[recordId],/api/hr/training-records/example,http://localhost:3000/api/hr/training-records/example,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:52:03.315Z,apps/web/src/app/api/hr/training-records/[recordId]/route.ts,http://localhost:3000/api/hr/training-records/example,http://demo.localhost:3000/api/hr/training-records/example,http://admin.localhost:3000/api/hr/training-records/example
