kind,routePath,concretePath,url,outcome,ok,status,statusText,redirectedTo,contentType,error,bodySample,checkedAt,sourceFile,localhostUrl,orgSubdomainUrl,adminHostUrl
page,/admin/leave,/admin/leave,http://localhost:3000/admin/leave,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fleave,,,/login?next=%2Fadmin%2Fleave,2026-05-01T09:42:02.901Z,apps/web/src/app/(main)/admin/leave/page.tsx,http://localhost:3000/admin/leave,http://demo.localhost:3000/admin/leave,http://admin.localhost:3000/admin/leave
page,/admin/notifications,/admin/notifications,http://localhost:3000/admin/notifications,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fnotifications,,,/login?next=%2Fadmin%2Fnotifications,2026-05-01T09:42:02.907Z,apps/web/src/app/(main)/admin/notifications/page.tsx,http://localhost:3000/admin/notifications,http://demo.localhost:3000/admin/notifications,http://admin.localhost:3000/admin/notifications
page,/admin/offer-templates,/admin/offer-templates,http://localhost:3000/admin/offer-templates,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Foffer-templates,,,/login?next=%2Fadmin%2Foffer-templates,2026-05-01T09:42:02.912Z,apps/web/src/app/(main)/admin/offer-templates/page.tsx,http://localhost:3000/admin/offer-templates,http://demo.localhost:3000/admin/offer-templates,http://admin.localhost:3000/admin/offer-templates
page,/admin/offer-templates/[id]/edit,/admin/offer-templates/example/edit,http://localhost:3000/admin/offer-templates/example/edit,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Foffer-templates%2Fexample%2Fedit,,,/login?next=%2Fadmin%2Foffer-templates%2Fexample%2Fedit,2026-05-01T09:42:02.918Z,apps/web/src/app/(main)/admin/offer-templates/[id]/edit/page.tsx,http://localhost:3000/admin/offer-templates/example/edit,http://demo.localhost:3000/admin/offer-templates/example/edit,http://admin.localhost:3000/admin/offer-templates/example/edit
page,/admin/offer-templates/new,/admin/offer-templates/new,http://localhost:3000/admin/offer-templates/new,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Foffer-templates%2Fnew,,,/login?next=%2Fadmin%2Foffer-templates%2Fnew,2026-05-01T09:42:02.923Z,apps/web/src/app/(main)/admin/offer-templates/new/page.tsx,http://localhost:3000/admin/offer-templates/new,http://demo.localhost:3000/admin/offer-templates/new,http://admin.localhost:3000/admin/offer-templates/new
page,/admin/pending,/admin/pending,http://localhost:3000/admin/pending,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fpending,,,/login?next=%2Fadmin%2Fpending,2026-05-01T09:42:02.928Z,apps/web/src/app/(main)/admin/pending/page.tsx,http://localhost:3000/admin/pending,http://demo.localhost:3000/admin/pending,http://admin.localhost:3000/admin/pending
page,/admin/privacy,/admin/privacy,http://localhost:3000/admin/privacy,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fprivacy,,,/login?next=%2Fadmin%2Fprivacy,2026-05-01T09:42:02.933Z,apps/web/src/app/(main)/admin/privacy/page.tsx,http://localhost:3000/admin/privacy,http://demo.localhost:3000/admin/privacy,http://admin.localhost:3000/admin/privacy
page,/admin/recruitment,/admin/recruitment,http://localhost:3000/admin/recruitment,redirect,false,308,Permanent Redirect,/hr/hiring/requests,,,/hr/hiring/requests,2026-05-01T09:42:02.939Z,apps/web/src/app/(main)/admin/recruitment/page.tsx,http://localhost:3000/admin/recruitment,http://demo.localhost:3000/admin/recruitment,http://admin.localhost:3000/admin/recruitment
page,/admin/recruitment/[id],/admin/recruitment/example,http://localhost:3000/admin/recruitment/example,redirect,false,308,Permanent Redirect,/hr/hiring/requests/example,,,/hr/hiring/requests/example,2026-05-01T09:42:02.940Z,apps/web/src/app/(main)/admin/recruitment/[id]/page.tsx,http://localhost:3000/admin/recruitment/example,http://demo.localhost:3000/admin/recruitment/example,http://admin.localhost:3000/admin/recruitment/example
page,/admin/roles,/admin/roles,http://localhost:3000/admin/roles,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Froles,,,/login?next=%2Fadmin%2Froles,2026-05-01T09:42:02.940Z,apps/web/src/app/(main)/admin/roles/page.tsx,http://localhost:3000/admin/roles,http://demo.localhost:3000/admin/roles,http://admin.localhost:3000/admin/roles
page,/admin/rota,/admin/rota,http://localhost:3000/admin/rota,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Frota,,,/login?next=%2Fadmin%2Frota,2026-05-01T09:42:02.945Z,apps/web/src/app/(main)/admin/rota/page.tsx,http://localhost:3000/admin/rota,http://demo.localhost:3000/admin/rota,http://admin.localhost:3000/admin/rota
page,/admin/rota-import,/admin/rota-import,http://localhost:3000/admin/rota-import,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Frota-import,,,/login?next=%2Fadmin%2Frota-import,2026-05-01T09:42:02.951Z,apps/web/src/app/(main)/admin/rota-import/page.tsx,http://localhost:3000/admin/rota-import,http://demo.localhost:3000/admin/rota-import,http://admin.localhost:3000/admin/rota-import
page,/admin/scan-logs,/admin/scan-logs,http://localhost:3000/admin/scan-logs,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fscan-logs,,,/login?next=%2Fadmin%2Fscan-logs,2026-05-01T09:42:02.956Z,apps/web/src/app/(main)/admin/scan-logs/page.tsx,http://localhost:3000/admin/scan-logs,http://demo.localhost:3000/admin/scan-logs,http://admin.localhost:3000/admin/scan-logs
page,/admin/settings,/admin/settings,http://localhost:3000/admin/settings,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fsettings,,,/login?next=%2Fadmin%2Fsettings,2026-05-01T09:42:02.961Z,apps/web/src/app/(main)/admin/settings/page.tsx,http://localhost:3000/admin/settings,http://demo.localhost:3000/admin/settings,http://admin.localhost:3000/admin/settings
page,/admin/sub-teams,/admin/sub-teams,http://localhost:3000/admin/sub-teams,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fsub-teams,,,/login?next=%2Fadmin%2Fsub-teams,2026-05-01T09:42:02.966Z,apps/web/src/app/(main)/admin/sub-teams/page.tsx,http://localhost:3000/admin/sub-teams,http://demo.localhost:3000/admin/sub-teams,http://admin.localhost:3000/admin/sub-teams
page,/admin/system-overview,/admin/system-overview,http://localhost:3000/admin/system-overview,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fsystem-overview,,,/login?next=%2Fadmin%2Fsystem-overview,2026-05-01T09:42:02.970Z,apps/web/src/app/(main)/admin/system-overview/page.tsx,http://localhost:3000/admin/system-overview,http://demo.localhost:3000/admin/system-overview,http://admin.localhost:3000/admin/system-overview
page,/admin/teams,/admin/teams,http://localhost:3000/admin/teams,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fteams,,,/login?next=%2Fadmin%2Fteams,2026-05-01T09:42:02.985Z,apps/web/src/app/(main)/admin/teams/page.tsx,http://localhost:3000/admin/teams,http://demo.localhost:3000/admin/teams,http://admin.localhost:3000/admin/teams
page,/admin/users,/admin/users,http://localhost:3000/admin/users,redirect,false,307,Temporary Redirect,/login?next=%2Fadmin%2Fusers,,,/login?next=%2Fadmin%2Fusers,2026-05-01T09:42:02.990Z,apps/web/src/app/(main)/admin/users/page.tsx,http://localhost:3000/admin/users,http://demo.localhost:3000/admin/users,http://admin.localhost:3000/admin/users
api,/api/admin/application-offers/[offerId]/pdf,/api/admin/application-offers/example/pdf,http://localhost:3000/api/admin/application-offers/example/pdf,accessDenied,false,401,Unauthorized,,text/plain;charset=UTF-8,,Unauthorized,2026-05-01T09:42:02.995Z,apps/web/src/app/api/admin/application-offers/[offerId]/pdf/route.ts,http://localhost:3000/api/admin/application-offers/example/pdf,http://demo.localhost:3000/api/admin/application-offers/example/pdf,http://admin.localhost:3000/api/admin/application-offers/example/pdf
api,/api/admin/custom-roles,/api/admin/custom-roles,http://localhost:3000/api/admin/custom-roles,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Unauthorized""}",2026-05-01T09:42:03.355Z,apps/web/src/app/api/admin/custom-roles/route.ts,http://localhost:3000/api/admin/custom-roles,http://demo.localhost:3000/api/admin/custom-roles,http://admin.localhost:3000/api/admin/custom-roles
api,/api/admin/custom-roles/[roleId],/api/admin/custom-roles/example,http://localhost:3000/api/admin/custom-roles/example,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Unauthorized""}",2026-05-01T09:42:03.657Z,apps/web/src/app/api/admin/custom-roles/[roleId]/route.ts,http://localhost:3000/api/admin/custom-roles/example,http://demo.localhost:3000/api/admin/custom-roles/example,http://admin.localhost:3000/api/admin/custom-roles/example
api,/api/admin/invite-member,/api/admin/invite-member,http://localhost:3000/api/admin/invite-member,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:03.985Z,apps/web/src/app/api/admin/invite-member/route.ts,http://localhost:3000/api/admin/invite-member,http://demo.localhost:3000/api/admin/invite-member,http://admin.localhost:3000/api/admin/invite-member
api,/api/admin/job-applications/[id]/cv,/api/admin/job-applications/example/cv,http://localhost:3000/api/admin/job-applications/example/cv,accessDenied,false,401,Unauthorized,,text/plain;charset=UTF-8,,Unauthorized,2026-05-01T09:42:04.296Z,apps/web/src/app/api/admin/job-applications/[id]/cv/route.ts,http://localhost:3000/api/admin/job-applications/example/cv,http://demo.localhost:3000/api/admin/job-applications/example/cv,http://admin.localhost:3000/api/admin/job-applications/example/cv
api,/api/admin/members/assign-role,/api/admin/members/assign-role,http://localhost:3000/api/admin/members/assign-role,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:07.191Z,apps/web/src/app/api/admin/members/assign-role/route.ts,http://localhost:3000/api/admin/members/assign-role,http://demo.localhost:3000/api/admin/members/assign-role,http://admin.localhost:3000/api/admin/members/assign-role
api,/api/admin/members/assignable-roles,/api/admin/members/assignable-roles,http://localhost:3000/api/admin/members/assignable-roles,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Unauthorized""}",2026-05-01T09:42:07.782Z,apps/web/src/app/api/admin/members/assignable-roles/route.ts,http://localhost:3000/api/admin/members/assignable-roles,http://demo.localhost:3000/api/admin/members/assignable-roles,http://admin.localhost:3000/api/admin/members/assignable-roles
api,/api/admin/members/delete,/api/admin/members/delete,http://localhost:3000/api/admin/members/delete,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:08.338Z,apps/web/src/app/api/admin/members/delete/route.ts,http://localhost:3000/api/admin/members/delete,http://demo.localhost:3000/api/admin/members/delete,http://admin.localhost:3000/api/admin/members/delete
api,/api/admin/members/[userId]/permission-overrides,/api/admin/members/example/permission-overrides,http://localhost:3000/api/admin/members/example/permission-overrides,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Unauthorized""}",2026-05-01T09:42:09.159Z,apps/web/src/app/api/admin/members/[userId]/permission-overrides/route.ts,http://localhost:3000/api/admin/members/example/permission-overrides,http://demo.localhost:3000/api/admin/members/example/permission-overrides,http://admin.localhost:3000/api/admin/members/example/permission-overrides
api,/api/admin/members/update-departments,/api/admin/members/update-departments,http://localhost:3000/api/admin/members/update-departments,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:09.724Z,apps/web/src/app/api/admin/members/update-departments/route.ts,http://localhost:3000/api/admin/members/update-departments,http://demo.localhost:3000/api/admin/members/update-departments,http://admin.localhost:3000/api/admin/members/update-departments
api,/api/admin/members/update-reports-to,/api/admin/members/update-reports-to,http://localhost:3000/api/admin/members/update-reports-to,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:10.153Z,apps/web/src/app/api/admin/members/update-reports-to/route.ts,http://localhost:3000/api/admin/members/update-reports-to,http://demo.localhost:3000/api/admin/members/update-reports-to,http://admin.localhost:3000/api/admin/members/update-reports-to
api,/api/admin/permissions/bootstrap,/api/admin/permissions/bootstrap,http://localhost:3000/api/admin/permissions/bootstrap,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:10.653Z,apps/web/src/app/api/admin/permissions/bootstrap/route.ts,http://localhost:3000/api/admin/permissions/bootstrap,http://demo.localhost:3000/api/admin/permissions/bootstrap,http://admin.localhost:3000/api/admin/permissions/bootstrap
api,/api/admin/resend-access-email,/api/admin/resend-access-email,http://localhost:3000/api/admin/resend-access-email,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:11.285Z,apps/web/src/app/api/admin/resend-access-email/route.ts,http://localhost:3000/api/admin/resend-access-email,http://demo.localhost:3000/api/admin/resend-access-email,http://admin.localhost:3000/api/admin/resend-access-email
api,/api/admin/roles,/api/admin/roles,http://localhost:3000/api/admin/roles,accessDenied,false,401,Unauthorized,,application/json,,"{""error"":""Unauthorized""}",2026-05-01T09:42:11.710Z,apps/web/src/app/api/admin/roles/route.ts,http://localhost:3000/api/admin/roles,http://demo.localhost:3000/api/admin/roles,http://admin.localhost:3000/api/admin/roles
api,/api/admin/roles/[roleId],/api/admin/roles/example,http://localhost:3000/api/admin/roles/example,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:12.026Z,apps/web/src/app/api/admin/roles/[roleId]/route.ts,http://localhost:3000/api/admin/roles/example,http://demo.localhost:3000/api/admin/roles/example,http://admin.localhost:3000/api/admin/roles/example
api,/api/admin/rota-sheets-import,/api/admin/rota-sheets-import,http://localhost:3000/api/admin/rota-sheets-import,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:12.560Z,apps/web/src/app/api/admin/rota-sheets-import/route.ts,http://localhost:3000/api/admin/rota-sheets-import,http://demo.localhost:3000/api/admin/rota-sheets-import,http://admin.localhost:3000/api/admin/rota-sheets-import
api,/api/admin/self-signup-link,/api/admin/self-signup-link,http://localhost:3000/api/admin/self-signup-link,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:13.451Z,apps/web/src/app/api/admin/self-signup-link/route.ts,http://localhost:3000/api/admin/self-signup-link,http://demo.localhost:3000/api/admin/self-signup-link,http://admin.localhost:3000/api/admin/self-signup-link
api,/api/auth/complete-org-join,/api/auth/complete-org-join,http://localhost:3000/api/auth/complete-org-join,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:15.333Z,apps/web/src/app/api/auth/complete-org-join/route.ts,http://localhost:3000/api/auth/complete-org-join,http://demo.localhost:3000/api/auth/complete-org-join,http://admin.localhost:3000/api/auth/complete-org-join
api,/api/auth/create-org-for-existing-account,/api/auth/create-org-for-existing-account,http://localhost:3000/api/auth/create-org-for-existing-account,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:15.764Z,apps/web/src/app/api/auth/create-org-for-existing-account/route.ts,http://localhost:3000/api/auth/create-org-for-existing-account,http://demo.localhost:3000/api/auth/create-org-for-existing-account,http://admin.localhost:3000/api/auth/create-org-for-existing-account
api,/api/auth/join-org-for-existing-account,/api/auth/join-org-for-existing-account,http://localhost:3000/api/auth/join-org-for-existing-account,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:16.103Z,apps/web/src/app/api/auth/join-org-for-existing-account/route.ts,http://localhost:3000/api/auth/join-org-for-existing-account,http://demo.localhost:3000/api/auth/join-org-for-existing-account,http://admin.localhost:3000/api/auth/join-org-for-existing-account
api,/api/auth/register-existing-membership,/api/auth/register-existing-membership,http://localhost:3000/api/auth/register-existing-membership,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:16.438Z,apps/web/src/app/api/auth/register-existing-membership/route.ts,http://localhost:3000/api/auth/register-existing-membership,http://demo.localhost:3000/api/auth/register-existing-membership,http://admin.localhost:3000/api/auth/register-existing-membership
api,/api/broadcasts/summarize,/api/broadcasts/summarize,http://localhost:3000/api/broadcasts/summarize,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:16.771Z,apps/web/src/app/api/broadcasts/summarize/route.ts,http://localhost:3000/api/broadcasts/summarize,http://demo.localhost:3000/api/broadcasts/summarize,http://admin.localhost:3000/api/broadcasts/summarize
api,/api/cache/invalidate,/api/cache/invalidate,http://localhost:3000/api/cache/invalidate,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:17.858Z,apps/web/src/app/api/cache/invalidate/route.ts,http://localhost:3000/api/cache/invalidate,http://demo.localhost:3000/api/cache/invalidate,http://admin.localhost:3000/api/cache/invalidate
api,/api/google/calendar/events,/api/google/calendar/events,http://localhost:3000/api/google/calendar/events,ok,false,400,Bad Request,,application/json,,"{""error"":""from and to are required""}",2026-05-01T09:42:17.887Z,apps/web/src/app/api/google/calendar/events/route.ts,http://localhost:3000/api/google/calendar/events,http://demo.localhost:3000/api/google/calendar/events,http://admin.localhost:3000/api/google/calendar/events
api,/api/google/oauth/callback,/api/google/oauth/callback,http://localhost:3000/api/google/oauth/callback,redirect,false,307,Temporary Redirect,http://localhost:3000/settings?google_error=invalid_state,,,,2026-05-01T09:42:18.244Z,apps/web/src/app/api/google/oauth/callback/route.ts,http://localhost:3000/api/google/oauth/callback,http://demo.localhost:3000/api/google/oauth/callback,http://admin.localhost:3000/api/google/oauth/callback
api,/api/google/oauth/start,/api/google/oauth/start,http://localhost:3000/api/google/oauth/start,ok,false,400,Bad Request,,application/json,,"{""error"":""type must be sheets or calendar""}",2026-05-01T09:42:18.594Z,apps/web/src/app/api/google/oauth/start/route.ts,http://localhost:3000/api/google/oauth/start,http://demo.localhost:3000/api/google/oauth/start,http://admin.localhost:3000/api/google/oauth/start
api,/api/google/sync,/api/google/sync,http://localhost:3000/api/google/sync,ok,false,405,Method Not Allowed,,,,,2026-05-01T09:42:19.032Z,apps/web/src/app/api/google/sync/route.ts,http://localhost:3000/api/google/sync,http://demo.localhost:3000/api/google/sync,http://admin.localhost:3000/api/google/sync
api,/api/health,/api/health,http://localhost:3000/api/health,ok,true,200,OK,,application/json,,"{""ok"":true,""service"":""campsite-web"",""ts"":""2026-05-01T09:42:19.768Z""}",2026-05-01T09:42:19.431Z,apps/web/src/app/api/health/route.ts,http://localhost:3000/api/health,http://demo.localhost:3000/api/health,http://admin.localhost:3000/api/health
