kind,routePath,concretePath,isDynamic,preferredUrl,localhostUrl,orgSubdomainUrl,adminHostUrl,sourceFile,surfaceOwner,accessPattern,queryShape,fallbackBehavior,invalidationDependency,priority,directReadCount,rpcCount,fromCount,sharedLoaderCount,shellBundleCount,promiseAllCount,withServerPerfCount,hasLocalMapCache,hasTimeoutFallback,hasStaleWindow,classificationNotes,notes
page,/hr/hr-metric-alerts,/hr/hr-metric-alerts,false,http://localhost:3000/hr/hr-metric-alerts,http://localhost:3000/hr/hr-metric-alerts,http://demo.localhost:3000/hr/hr-metric-alerts,http://admin.localhost:3000/hr/hr-metric-alerts,apps/web/src/app/(main)/hr/hr-metric-alerts/page.tsx,hr,mixed,single,none,mixed,high,1,1,0,1,1,0,0,false,false,false,uses shell bundle; direct reads:1,
page,/hr/interviews,/hr/interviews,false,http://localhost:3000/hr/interviews,http://localhost:3000/hr/interviews,http://demo.localhost:3000/hr/interviews,http://admin.localhost:3000/hr/interviews,apps/web/src/app/(main)/hr/interviews/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/jobs,/hr/jobs,false,http://localhost:3000/hr/jobs,http://localhost:3000/hr/jobs,http://demo.localhost:3000/hr/jobs,http://admin.localhost:3000/hr/jobs,apps/web/src/app/(main)/hr/jobs/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/jobs/[id]/admin-legal,/hr/jobs/example/admin-legal,true,http://localhost:3000/hr/jobs/example/admin-legal,http://localhost:3000/hr/jobs/example/admin-legal,http://demo.localhost:3000/hr/jobs/example/admin-legal,http://admin.localhost:3000/hr/jobs/example/admin-legal,apps/web/src/app/(main)/hr/jobs/[id]/admin-legal/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/jobs/[id]/applications,/hr/jobs/example/applications,true,http://localhost:3000/hr/jobs/example/applications,http://localhost:3000/hr/jobs/example/applications,http://demo.localhost:3000/hr/jobs/example/applications,http://admin.localhost:3000/hr/jobs/example/applications,apps/web/src/app/(main)/hr/jobs/[id]/applications/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/jobs/[id]/edit,/hr/jobs/example/edit,true,http://localhost:3000/hr/jobs/example/edit,http://localhost:3000/hr/jobs/example/edit,http://demo.localhost:3000/hr/jobs/example/edit,http://admin.localhost:3000/hr/jobs/example/edit,apps/web/src/app/(main)/hr/jobs/[id]/edit/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/jobs/[id]/preview,/hr/jobs/example/preview,true,http://localhost:3000/hr/jobs/example/preview,http://localhost:3000/hr/jobs/example/preview,http://demo.localhost:3000/hr/jobs/example/preview,http://admin.localhost:3000/hr/jobs/example/preview,apps/web/src/app/(main)/hr/jobs/[id]/preview/page.tsx,hr,direct query,bounded detail,none,none,medium,1,0,1,0,0,0,0,false,false,false,direct reads:1,"Dynamic route converted with placeholder ""example"""
page,/hr/leave,/hr/leave,false,http://localhost:3000/hr/leave,http://localhost:3000/hr/leave,http://demo.localhost:3000/hr/leave,http://admin.localhost:3000/hr/leave,apps/web/src/app/(main)/hr/leave/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/offer-templates,/hr/offer-templates,false,http://localhost:3000/hr/offer-templates,http://localhost:3000/hr/offer-templates,http://demo.localhost:3000/hr/offer-templates,http://admin.localhost:3000/hr/offer-templates,apps/web/src/app/(main)/hr/offer-templates/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/offer-templates/[id]/edit,/hr/offer-templates/example/edit,true,http://localhost:3000/hr/offer-templates/example/edit,http://localhost:3000/hr/offer-templates/example/edit,http://demo.localhost:3000/hr/offer-templates/example/edit,http://admin.localhost:3000/hr/offer-templates/example/edit,apps/web/src/app/(main)/hr/offer-templates/[id]/edit/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/offer-templates/new,/hr/offer-templates/new,false,http://localhost:3000/hr/offer-templates/new,http://localhost:3000/hr/offer-templates/new,http://demo.localhost:3000/hr/offer-templates/new,http://admin.localhost:3000/hr/offer-templates/new,apps/web/src/app/(main)/hr/offer-templates/new/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/onboarding,/hr/onboarding,false,http://localhost:3000/hr/onboarding,http://localhost:3000/hr/onboarding,http://demo.localhost:3000/hr/onboarding,http://admin.localhost:3000/hr/onboarding,apps/web/src/app/(main)/hr/onboarding/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/onboarding/[runId],/hr/onboarding/example,true,http://localhost:3000/hr/onboarding/example,http://localhost:3000/hr/onboarding/example,http://demo.localhost:3000/hr/onboarding/example,http://admin.localhost:3000/hr/onboarding/example,apps/web/src/app/(main)/hr/onboarding/[runId]/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/one-on-ones,/hr/one-on-ones,false,http://localhost:3000/hr/one-on-ones,http://localhost:3000/hr/one-on-ones,http://demo.localhost:3000/hr/one-on-ones,http://admin.localhost:3000/hr/one-on-ones,apps/web/src/app/(main)/hr/one-on-ones/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/org-chart,/hr/org-chart,false,http://localhost:3000/hr/org-chart,http://localhost:3000/hr/org-chart,http://demo.localhost:3000/hr/org-chart,http://admin.localhost:3000/hr/org-chart,apps/web/src/app/(main)/hr/org-chart/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/performance,/hr/performance,false,http://localhost:3000/hr/performance,http://localhost:3000/hr/performance,http://demo.localhost:3000/hr/performance,http://admin.localhost:3000/hr/performance,apps/web/src/app/(main)/hr/performance/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/performance/[cycleId],/hr/performance/example,true,http://localhost:3000/hr/performance/example,http://localhost:3000/hr/performance/example,http://demo.localhost:3000/hr/performance/example,http://admin.localhost:3000/hr/performance/example,apps/web/src/app/(main)/hr/performance/[cycleId]/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/records,/hr/records,false,http://localhost:3000/hr/records,http://localhost:3000/hr/records,http://demo.localhost:3000/hr/records,http://admin.localhost:3000/hr/records,apps/web/src/app/(main)/hr/records/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/records/[userId],/hr/records/example,true,http://localhost:3000/hr/records/example,http://localhost:3000/hr/records/example,http://demo.localhost:3000/hr/records/example,http://admin.localhost:3000/hr/records/example,apps/web/src/app/(main)/hr/records/[userId]/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/hr/recruitment,/hr/recruitment,false,http://localhost:3000/hr/recruitment,http://localhost:3000/hr/recruitment,http://demo.localhost:3000/hr/recruitment,http://admin.localhost:3000/hr/recruitment,apps/web/src/app/(main)/hr/recruitment/page.tsx,hr,mixed,fan-out,none,mixed,high,5,0,5,2,1,2,1,false,false,false,uses shell bundle; shared loaders:1; direct reads:5; promiseAll:2,
page,/hr/timesheets,/hr/timesheets,false,http://localhost:3000/hr/timesheets,http://localhost:3000/hr/timesheets,http://demo.localhost:3000/hr/timesheets,http://admin.localhost:3000/hr/timesheets,apps/web/src/app/(main)/hr/timesheets/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/hr/wagesheets,/hr/wagesheets,false,http://localhost:3000/hr/wagesheets,http://localhost:3000/hr/wagesheets,http://demo.localhost:3000/hr/wagesheets,http://admin.localhost:3000/hr/wagesheets,apps/web/src/app/(main)/hr/wagesheets/page.tsx,hr,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/jobs,/jobs,false,http://demo.localhost:3000/jobs,http://localhost:3000/jobs,http://demo.localhost:3000/jobs,http://admin.localhost:3000/jobs,apps/web/src/app/(public)/jobs/page.tsx,public,direct query,fan-out,manual local cache,TTL-only/local cache,high,2,2,0,0,0,1,0,true,false,false,direct reads:2; promiseAll:1; local Map cache,
page,/jobs/[slug],/jobs/example,true,http://demo.localhost:3000/jobs/example,http://localhost:3000/jobs/example,http://demo.localhost:3000/jobs/example,http://admin.localhost:3000/jobs/example,apps/web/src/app/(public)/jobs/[slug]/page.tsx,public,direct query,bounded detail,none,none,low,2,2,0,0,0,0,0,false,false,false,direct reads:2,"Dynamic route converted with placeholder ""example"""
page,/jobs/[slug]/apply,/jobs/example/apply,true,http://demo.localhost:3000/jobs/example/apply,http://localhost:3000/jobs/example/apply,http://demo.localhost:3000/jobs/example/apply,http://admin.localhost:3000/jobs/example/apply,apps/web/src/app/(public)/jobs/[slug]/apply/page.tsx,public,direct query,fan-out,none,none,low,4,4,0,0,0,1,0,false,false,false,direct reads:4; promiseAll:1,"Dynamic route converted with placeholder ""example"""
page,/jobs/forgot-password,/jobs/forgot-password,false,http://demo.localhost:3000/jobs/forgot-password,http://localhost:3000/jobs/forgot-password,http://demo.localhost:3000/jobs/forgot-password,http://admin.localhost:3000/jobs/forgot-password,apps/web/src/app/(public)/jobs/forgot-password/page.tsx,public,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/jobs/login,/jobs/login,false,http://demo.localhost:3000/jobs/login,http://localhost:3000/jobs/login,http://demo.localhost:3000/jobs/login,http://admin.localhost:3000/jobs/login,apps/web/src/app/(public)/jobs/login/page.tsx,public,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/jobs/me,/jobs/me,false,http://demo.localhost:3000/jobs/me,http://localhost:3000/jobs/me,http://demo.localhost:3000/jobs/me,http://admin.localhost:3000/jobs/me,apps/web/src/app/(public)/jobs/me/page.tsx,public,direct query,single,none,none,low,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/jobs/me/[applicationId],/jobs/me/example,true,http://demo.localhost:3000/jobs/me/example,http://localhost:3000/jobs/me/example,http://demo.localhost:3000/jobs/me/example,http://admin.localhost:3000/jobs/me/example,apps/web/src/app/(public)/jobs/me/[applicationId]/page.tsx,public,direct query,bounded detail,none,none,low,1,1,0,0,0,0,0,false,false,false,direct reads:1,"Dynamic route converted with placeholder ""example"""
page,/jobs/me/profile,/jobs/me/profile,false,http://demo.localhost:3000/jobs/me/profile,http://localhost:3000/jobs/me/profile,http://demo.localhost:3000/jobs/me/profile,http://admin.localhost:3000/jobs/me/profile,apps/web/src/app/(public)/jobs/me/profile/page.tsx,public,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/jobs/offer-sign/[token],/jobs/offer-sign/example,true,http://demo.localhost:3000/jobs/offer-sign/example,http://localhost:3000/jobs/offer-sign/example,http://demo.localhost:3000/jobs/offer-sign/example,http://admin.localhost:3000/jobs/offer-sign/example,apps/web/src/app/(public)/jobs/offer-sign/[token]/page.tsx,public,direct query,bounded detail,none,none,low,2,2,0,0,0,0,0,false,false,false,direct reads:2,"Dynamic route converted with placeholder ""example"""
page,/jobs/register,/jobs/register,false,http://demo.localhost:3000/jobs/register,http://localhost:3000/jobs/register,http://demo.localhost:3000/jobs/register,http://admin.localhost:3000/jobs/register,apps/web/src/app/(public)/jobs/register/page.tsx,public,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/jobs/status/[token],/jobs/status/example,true,http://demo.localhost:3000/jobs/status/example,http://localhost:3000/jobs/status/example,http://demo.localhost:3000/jobs/status/example,http://admin.localhost:3000/jobs/status/example,apps/web/src/app/(public)/jobs/status/[token]/page.tsx,public,direct query,bounded detail,none,none,low,2,2,0,0,0,0,0,false,false,false,direct reads:2,"Dynamic route converted with placeholder ""example"""
page,/leave,/leave,false,http://localhost:3000/leave,http://localhost:3000/leave,http://demo.localhost:3000/leave,http://admin.localhost:3000/leave,apps/web/src/app/(main)/leave/page.tsx,main,mixed,fan-out,none,mixed,high,1,0,1,1,1,1,0,false,false,false,uses shell bundle; direct reads:1; promiseAll:1,
page,/legal/data-processing,/legal/data-processing,false,http://localhost:3000/legal/data-processing,http://localhost:3000/legal/data-processing,http://demo.localhost:3000/legal/data-processing,http://admin.localhost:3000/legal/data-processing,apps/web/src/app/legal/data-processing/page.tsx,root,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/login,/login,false,http://localhost:3000/login,http://localhost:3000/login,http://demo.localhost:3000/login,http://admin.localhost:3000/login,apps/web/src/app/(auth)/login/page.tsx,auth,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/maintenance,/maintenance,false,http://localhost:3000/maintenance,http://localhost:3000/maintenance,http://demo.localhost:3000/maintenance,http://admin.localhost:3000/maintenance,apps/web/src/app/(main)/maintenance/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/manager,/manager,false,http://localhost:3000/manager,http://localhost:3000/manager,http://demo.localhost:3000/manager,http://admin.localhost:3000/manager,apps/web/src/app/(main)/manager/page.tsx,manager,direct query,fan-out,manual local cache,TTL-only/local cache,high,4,0,4,0,0,1,5,true,false,false,direct reads:4; promiseAll:1; local Map cache,
page,/manager/departments,/manager/departments,false,http://localhost:3000/manager/departments,http://localhost:3000/manager/departments,http://demo.localhost:3000/manager/departments,http://admin.localhost:3000/manager/departments,apps/web/src/app/(main)/manager/departments/page.tsx,manager,indirect/unclear,org-wide aggregate,none,unclear,high,0,0,0,0,0,0,4,false,false,false,,
page,/manager/org-chart,/manager/org-chart,false,http://localhost:3000/manager/org-chart,http://localhost:3000/manager/org-chart,http://demo.localhost:3000/manager/org-chart,http://admin.localhost:3000/manager/org-chart,apps/web/src/app/(main)/manager/org-chart/page.tsx,manager,direct query,single,none,none,medium,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/manager/recruitment,/manager/recruitment,false,http://localhost:3000/manager/recruitment,http://localhost:3000/manager/recruitment,http://demo.localhost:3000/manager/recruitment,http://admin.localhost:3000/manager/recruitment,apps/web/src/app/(main)/manager/recruitment/page.tsx,manager,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/manager/sub-teams,/manager/sub-teams,false,http://localhost:3000/manager/sub-teams,http://localhost:3000/manager/sub-teams,http://demo.localhost:3000/manager/sub-teams,http://admin.localhost:3000/manager/sub-teams,apps/web/src/app/(main)/manager/sub-teams/page.tsx,manager,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/manager/system-overview,/manager/system-overview,false,http://localhost:3000/manager/system-overview,http://localhost:3000/manager/system-overview,http://demo.localhost:3000/manager/system-overview,http://admin.localhost:3000/manager/system-overview,apps/web/src/app/(main)/manager/system-overview/page.tsx,manager,indirect/unclear,org-wide aggregate,none,unclear,high,0,0,0,0,0,0,4,false,false,false,,
page,/manager/teams,/manager/teams,false,http://localhost:3000/manager/teams,http://localhost:3000/manager/teams,http://demo.localhost:3000/manager/teams,http://admin.localhost:3000/manager/teams,apps/web/src/app/(main)/manager/teams/page.tsx,manager,indirect/unclear,org-wide aggregate,none,unclear,high,0,0,0,0,0,0,4,false,false,false,,
page,/notifications/applications,/notifications/applications,false,http://localhost:3000/notifications/applications,http://localhost:3000/notifications/applications,http://demo.localhost:3000/notifications/applications,http://admin.localhost:3000/notifications/applications,apps/web/src/app/(main)/notifications/applications/page.tsx,main,direct query,fan-out,none,none,high,1,1,0,0,0,1,0,false,false,false,direct reads:1; promiseAll:1,
page,/notifications/calendar,/notifications/calendar,false,http://localhost:3000/notifications/calendar,http://localhost:3000/notifications/calendar,http://demo.localhost:3000/notifications/calendar,http://admin.localhost:3000/notifications/calendar,apps/web/src/app/(main)/notifications/calendar/page.tsx,main,direct query,single,none,none,medium,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/notifications/hr-metrics,/notifications/hr-metrics,false,http://localhost:3000/notifications/hr-metrics,http://localhost:3000/notifications/hr-metrics,http://demo.localhost:3000/notifications/hr-metrics,http://admin.localhost:3000/notifications/hr-metrics,apps/web/src/app/(main)/notifications/hr-metrics/page.tsx,main,direct query,single,none,none,medium,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/notifications/leave,/notifications/leave,false,http://localhost:3000/notifications/leave,http://localhost:3000/notifications/leave,http://demo.localhost:3000/notifications/leave,http://admin.localhost:3000/notifications/leave,apps/web/src/app/(main)/notifications/leave/page.tsx,main,direct query,single,none,none,medium,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/notifications/recruitment,/notifications/recruitment,false,http://localhost:3000/notifications/recruitment,http://localhost:3000/notifications/recruitment,http://demo.localhost:3000/notifications/recruitment,http://admin.localhost:3000/notifications/recruitment,apps/web/src/app/(main)/notifications/recruitment/page.tsx,main,direct query,single,none,none,medium,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/onboarding,/onboarding,false,http://localhost:3000/onboarding,http://localhost:3000/onboarding,http://demo.localhost:3000/onboarding,http://admin.localhost:3000/onboarding,apps/web/src/app/(main)/onboarding/page.tsx,main,none,fan-out,none,unclear,high,0,0,0,0,0,1,0,false,false,false,promiseAll:1,
page,/one-on-ones,/one-on-ones,false,http://localhost:3000/one-on-ones,http://localhost:3000/one-on-ones,http://demo.localhost:3000/one-on-ones,http://admin.localhost:3000/one-on-ones,apps/web/src/app/(main)/one-on-ones/page.tsx,main,direct query,single,none,none,medium,1,1,0,0,0,0,0,false,false,false,direct reads:1,
page,/one-on-ones/[meetingId],/one-on-ones/example,true,http://localhost:3000/one-on-ones/example,http://localhost:3000/one-on-ones/example,http://demo.localhost:3000/one-on-ones/example,http://admin.localhost:3000/one-on-ones/example,apps/web/src/app/(main)/one-on-ones/[meetingId]/page.tsx,main,direct query,bounded detail,none,none,medium,2,2,0,0,0,0,0,false,false,false,direct reads:2,"Dynamic route converted with placeholder ""example"""
page,/org-locked,/org-locked,false,http://localhost:3000/org-locked,http://localhost:3000/org-locked,http://demo.localhost:3000/org-locked,http://admin.localhost:3000/org-locked,apps/web/src/app/(main)/org-locked/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/pending,/pending,false,http://localhost:3000/pending,http://localhost:3000/pending,http://demo.localhost:3000/pending,http://admin.localhost:3000/pending,apps/web/src/app/(main)/pending/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/pending-approvals,/pending-approvals,false,http://localhost:3000/pending-approvals,http://localhost:3000/pending-approvals,http://demo.localhost:3000/pending-approvals,http://admin.localhost:3000/pending-approvals,apps/web/src/app/(main)/pending-approvals/page.tsx,main,direct query,single,none,none,medium,1,0,1,0,0,0,0,false,false,false,direct reads:1,
page,/performance,/performance,false,http://localhost:3000/performance,http://localhost:3000/performance,http://demo.localhost:3000/performance,http://admin.localhost:3000/performance,apps/web/src/app/(main)/performance/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/performance/[reviewId],/performance/example,true,http://localhost:3000/performance/example,http://localhost:3000/performance/example,http://demo.localhost:3000/performance/example,http://admin.localhost:3000/performance/example,apps/web/src/app/(main)/performance/[reviewId]/page.tsx,main,direct query,fan-out,none,none,high,4,0,4,0,0,1,0,false,false,false,direct reads:4; promiseAll:1,"Dynamic route converted with placeholder ""example"""
page,/privacy,/privacy,false,http://localhost:3000/privacy,http://localhost:3000/privacy,http://demo.localhost:3000/privacy,http://admin.localhost:3000/privacy,apps/web/src/app/privacy/page.tsx,root,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/profile,/profile,false,http://localhost:3000/profile,http://localhost:3000/profile,http://demo.localhost:3000/profile,http://admin.localhost:3000/profile,apps/web/src/app/(main)/profile/page.tsx,main,mixed,fan-out,timeout fallback + stale data + manual local cache,mixed,high,4,3,1,1,1,2,6,true,true,true,uses shell bundle; direct reads:4; promiseAll:2; local Map cache; timeout path; stale window,
page,/profile/hr,/profile/hr,false,http://localhost:3000/profile/hr,http://localhost:3000/profile/hr,http://demo.localhost:3000/profile/hr,http://admin.localhost:3000/profile/hr,apps/web/src/app/(main)/profile/hr/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/register,/register,false,http://localhost:3000/register,http://localhost:3000/register,http://demo.localhost:3000/register,http://admin.localhost:3000/register,apps/web/src/app/(auth)/register/page.tsx,auth,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/register/done,/register/done,false,http://localhost:3000/register/done,http://localhost:3000/register/done,http://demo.localhost:3000/register/done,http://admin.localhost:3000/register/done,apps/web/src/app/(auth)/register/done/page.tsx,auth,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/reports,/reports,false,http://localhost:3000/reports,http://localhost:3000/reports,http://demo.localhost:3000/reports,http://admin.localhost:3000/reports,apps/web/src/app/(main)/reports/page.tsx,main,shell bundle,single,none,shared invalidation,low,0,0,0,1,1,0,0,false,false,false,uses shell bundle,
page,/resources,/resources,false,http://localhost:3000/resources,http://localhost:3000/resources,http://demo.localhost:3000/resources,http://admin.localhost:3000/resources,apps/web/src/app/(main)/resources/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/resources/[id],/resources/example,true,http://localhost:3000/resources/example,http://localhost:3000/resources/example,http://demo.localhost:3000/resources/example,http://admin.localhost:3000/resources/example,apps/web/src/app/(main)/resources/[id]/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,"Dynamic route converted with placeholder ""example"""
page,/resources/new,/resources/new,false,http://localhost:3000/resources/new,http://localhost:3000/resources/new,http://demo.localhost:3000/resources/new,http://admin.localhost:3000/resources/new,apps/web/src/app/(main)/resources/new/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/rota,/rota,false,http://localhost:3000/rota,http://localhost:3000/rota,http://demo.localhost:3000/rota,http://admin.localhost:3000/rota,apps/web/src/app/(main)/rota/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/session-choice,/session-choice,false,http://localhost:3000/session-choice,http://localhost:3000/session-choice,http://demo.localhost:3000/session-choice,http://admin.localhost:3000/session-choice,apps/web/src/app/session-choice/page.tsx,root,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/settings,/settings,false,http://localhost:3000/settings,http://localhost:3000/settings,http://demo.localhost:3000/settings,http://admin.localhost:3000/settings,apps/web/src/app/(main)/settings/page.tsx,main,none,fan-out,none,unclear,high,0,0,0,0,0,1,0,false,false,false,promiseAll:1,
page,/settings/discount-tiers,/settings/discount-tiers,false,http://localhost:3000/settings/discount-tiers,http://localhost:3000/settings/discount-tiers,http://demo.localhost:3000/settings/discount-tiers,http://admin.localhost:3000/settings/discount-tiers,apps/web/src/app/(main)/settings/discount-tiers/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/subscription-suspended,/subscription-suspended,false,http://localhost:3000/subscription-suspended,http://localhost:3000/subscription-suspended,http://demo.localhost:3000/subscription-suspended,http://admin.localhost:3000/subscription-suspended,apps/web/src/app/(main)/subscription-suspended/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/terms,/terms,false,http://localhost:3000/terms,http://localhost:3000/terms,http://demo.localhost:3000/terms,http://admin.localhost:3000/terms,apps/web/src/app/terms/page.tsx,root,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
page,/trial-ended,/trial-ended,false,http://localhost:3000/trial-ended,http://localhost:3000/trial-ended,http://demo.localhost:3000/trial-ended,http://admin.localhost:3000/trial-ended,apps/web/src/app/(main)/trial-ended/page.tsx,main,none,none,none,unclear,low,0,0,0,0,0,0,0,false,false,false,,
