kind,routePath,concretePath,isDynamic,preferredUrl,localhostUrl,orgSubdomainUrl,adminHostUrl,sourceFile,notes
page,/broadcasts/[id]/edit,/broadcasts/example/edit,true,http://localhost:3000/broadcasts/example/edit,http://localhost:3000/broadcasts/example/edit,http://demo.localhost:3000/broadcasts/example/edit,http://admin.localhost:3000/broadcasts/example/edit,apps/web/src/app/(main)/broadcasts/[id]/edit/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/calendar,/calendar,false,http://localhost:3000/calendar,http://localhost:3000/calendar,http://demo.localhost:3000/calendar,http://admin.localhost:3000/calendar,apps/web/src/app/(main)/calendar/page.tsx,
page,/dashboard,/dashboard,false,http://localhost:3000/dashboard,http://localhost:3000/dashboard,http://demo.localhost:3000/dashboard,http://admin.localhost:3000/dashboard,apps/web/src/app/(main)/dashboard/page.tsx,
page,/discount,/discount,false,http://localhost:3000/discount,http://localhost:3000/discount,http://demo.localhost:3000/discount,http://admin.localhost:3000/discount,apps/web/src/app/(main)/discount/page.tsx,
page,/discount/scan,/discount/scan,false,http://localhost:3000/discount/scan,http://localhost:3000/discount/scan,http://demo.localhost:3000/discount/scan,http://admin.localhost:3000/discount/scan,apps/web/src/app/(main)/discount/scan/page.tsx,
page,/finance,/finance,false,http://localhost:3000/finance,http://localhost:3000/finance,http://demo.localhost:3000/finance,http://admin.localhost:3000/finance,apps/web/src/app/(main)/finance/page.tsx,
page,/finance/attendance-settings,/finance/attendance-settings,false,http://localhost:3000/finance/attendance-settings,http://localhost:3000/finance/attendance-settings,http://demo.localhost:3000/finance/attendance-settings,http://admin.localhost:3000/finance/attendance-settings,apps/web/src/app/(main)/finance/attendance-settings/page.tsx,
page,/finance/timesheets,/finance/timesheets,false,http://localhost:3000/finance/timesheets,http://localhost:3000/finance/timesheets,http://demo.localhost:3000/finance/timesheets,http://admin.localhost:3000/finance/timesheets,apps/web/src/app/(main)/finance/timesheets/page.tsx,
page,/finance/wagesheets,/finance/wagesheets,false,http://localhost:3000/finance/wagesheets,http://localhost:3000/finance/wagesheets,http://demo.localhost:3000/finance/wagesheets,http://admin.localhost:3000/finance/wagesheets,apps/web/src/app/(main)/finance/wagesheets/page.tsx,
page,/forgot-password,/forgot-password,false,http://localhost:3000/forgot-password,http://localhost:3000/forgot-password,http://demo.localhost:3000/forgot-password,http://admin.localhost:3000/forgot-password,apps/web/src/app/(auth)/forgot-password/page.tsx,
page,/founders,/founders,false,http://admin.localhost:3000/founders,http://localhost:3000/founders,http://demo.localhost:3000/founders,http://admin.localhost:3000/founders,apps/web/src/app/(founders)/founders/page.tsx,
page,/hr,/hr,false,http://localhost:3000/hr,http://localhost:3000/hr,http://demo.localhost:3000/hr,http://admin.localhost:3000/hr,apps/web/src/app/(main)/hr/page.tsx,
page,/hr/absence-reporting,/hr/absence-reporting,false,http://localhost:3000/hr/absence-reporting,http://localhost:3000/hr/absence-reporting,http://demo.localhost:3000/hr/absence-reporting,http://admin.localhost:3000/hr/absence-reporting,apps/web/src/app/(main)/hr/absence-reporting/page.tsx,
page,/hr/applications,/hr/applications,false,http://localhost:3000/hr/applications,http://localhost:3000/hr/applications,http://demo.localhost:3000/hr/applications,http://admin.localhost:3000/hr/applications,apps/web/src/app/(main)/hr/applications/page.tsx,
page,/hr/attendance-settings,/hr/attendance-settings,false,http://localhost:3000/hr/attendance-settings,http://localhost:3000/hr/attendance-settings,http://demo.localhost:3000/hr/attendance-settings,http://admin.localhost:3000/hr/attendance-settings,apps/web/src/app/(main)/hr/attendance-settings/page.tsx,
page,/hr/custom-fields,/hr/custom-fields,false,http://localhost:3000/hr/custom-fields,http://localhost:3000/hr/custom-fields,http://demo.localhost:3000/hr/custom-fields,http://admin.localhost:3000/hr/custom-fields,apps/web/src/app/(main)/hr/custom-fields/page.tsx,
page,/hr/finance,/hr/finance,false,http://localhost:3000/hr/finance,http://localhost:3000/hr/finance,http://demo.localhost:3000/hr/finance,http://admin.localhost:3000/hr/finance,apps/web/src/app/(main)/hr/finance/page.tsx,
page,/hr/hiring,/hr/hiring,false,http://localhost:3000/hr/hiring,http://localhost:3000/hr/hiring,http://demo.localhost:3000/hr/hiring,http://admin.localhost:3000/hr/hiring,apps/web/src/app/(main)/hr/hiring/page.tsx,
page,/hr/hiring/applications,/hr/hiring/applications,false,http://localhost:3000/hr/hiring/applications,http://localhost:3000/hr/hiring/applications,http://demo.localhost:3000/hr/hiring/applications,http://admin.localhost:3000/hr/hiring/applications,apps/web/src/app/(main)/hr/hiring/applications/page.tsx,
page,/hr/hiring/interviews,/hr/hiring/interviews,false,http://localhost:3000/hr/hiring/interviews,http://localhost:3000/hr/hiring/interviews,http://demo.localhost:3000/hr/hiring/interviews,http://admin.localhost:3000/hr/hiring/interviews,apps/web/src/app/(main)/hr/hiring/interviews/page.tsx,
page,/hr/hiring/jobs,/hr/hiring/jobs,false,http://localhost:3000/hr/hiring/jobs,http://localhost:3000/hr/hiring/jobs,http://demo.localhost:3000/hr/hiring/jobs,http://admin.localhost:3000/hr/hiring/jobs,apps/web/src/app/(main)/hr/hiring/jobs/page.tsx,
page,/hr/hiring/new-request,/hr/hiring/new-request,false,http://localhost:3000/hr/hiring/new-request,http://localhost:3000/hr/hiring/new-request,http://demo.localhost:3000/hr/hiring/new-request,http://admin.localhost:3000/hr/hiring/new-request,apps/web/src/app/(main)/hr/hiring/new-request/page.tsx,
page,/hr/hiring/requests,/hr/hiring/requests,false,http://localhost:3000/hr/hiring/requests,http://localhost:3000/hr/hiring/requests,http://demo.localhost:3000/hr/hiring/requests,http://admin.localhost:3000/hr/hiring/requests,apps/web/src/app/(main)/hr/hiring/requests/page.tsx,
page,/hr/hiring/requests/[id],/hr/hiring/requests/example,true,http://localhost:3000/hr/hiring/requests/example,http://localhost:3000/hr/hiring/requests/example,http://demo.localhost:3000/hr/hiring/requests/example,http://admin.localhost:3000/hr/hiring/requests/example,apps/web/src/app/(main)/hr/hiring/requests/[id]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/hiring/templates,/hr/hiring/templates,false,http://localhost:3000/hr/hiring/templates,http://localhost:3000/hr/hiring/templates,http://demo.localhost:3000/hr/hiring/templates,http://admin.localhost:3000/hr/hiring/templates,apps/web/src/app/(main)/hr/hiring/templates/page.tsx,
page,/hr/hr-metric-alerts,/hr/hr-metric-alerts,false,http://localhost:3000/hr/hr-metric-alerts,http://localhost:3000/hr/hr-metric-alerts,http://demo.localhost:3000/hr/hr-metric-alerts,http://admin.localhost:3000/hr/hr-metric-alerts,apps/web/src/app/(main)/hr/hr-metric-alerts/page.tsx,
page,/hr/interviews,/hr/interviews,false,http://localhost:3000/hr/interviews,http://localhost:3000/hr/interviews,http://demo.localhost:3000/hr/interviews,http://admin.localhost:3000/hr/interviews,apps/web/src/app/(main)/hr/interviews/page.tsx,
page,/hr/jobs,/hr/jobs,false,http://localhost:3000/hr/jobs,http://localhost:3000/hr/jobs,http://demo.localhost:3000/hr/jobs,http://admin.localhost:3000/hr/jobs,apps/web/src/app/(main)/hr/jobs/page.tsx,
page,/hr/jobs/[id]/applications,/hr/jobs/example/applications,true,http://localhost:3000/hr/jobs/example/applications,http://localhost:3000/hr/jobs/example/applications,http://demo.localhost:3000/hr/jobs/example/applications,http://admin.localhost:3000/hr/jobs/example/applications,apps/web/src/app/(main)/hr/jobs/[id]/applications/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/jobs/[id]/edit,/hr/jobs/example/edit,true,http://localhost:3000/hr/jobs/example/edit,http://localhost:3000/hr/jobs/example/edit,http://demo.localhost:3000/hr/jobs/example/edit,http://admin.localhost:3000/hr/jobs/example/edit,apps/web/src/app/(main)/hr/jobs/[id]/edit/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/leave,/hr/leave,false,http://localhost:3000/hr/leave,http://localhost:3000/hr/leave,http://demo.localhost:3000/hr/leave,http://admin.localhost:3000/hr/leave,apps/web/src/app/(main)/hr/leave/page.tsx,
page,/hr/offer-templates,/hr/offer-templates,false,http://localhost:3000/hr/offer-templates,http://localhost:3000/hr/offer-templates,http://demo.localhost:3000/hr/offer-templates,http://admin.localhost:3000/hr/offer-templates,apps/web/src/app/(main)/hr/offer-templates/page.tsx,
page,/hr/offer-templates/[id]/edit,/hr/offer-templates/example/edit,true,http://localhost:3000/hr/offer-templates/example/edit,http://localhost:3000/hr/offer-templates/example/edit,http://demo.localhost:3000/hr/offer-templates/example/edit,http://admin.localhost:3000/hr/offer-templates/example/edit,apps/web/src/app/(main)/hr/offer-templates/[id]/edit/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/offer-templates/new,/hr/offer-templates/new,false,http://localhost:3000/hr/offer-templates/new,http://localhost:3000/hr/offer-templates/new,http://demo.localhost:3000/hr/offer-templates/new,http://admin.localhost:3000/hr/offer-templates/new,apps/web/src/app/(main)/hr/offer-templates/new/page.tsx,
page,/hr/onboarding,/hr/onboarding,false,http://localhost:3000/hr/onboarding,http://localhost:3000/hr/onboarding,http://demo.localhost:3000/hr/onboarding,http://admin.localhost:3000/hr/onboarding,apps/web/src/app/(main)/hr/onboarding/page.tsx,
page,/hr/onboarding/[runId],/hr/onboarding/example,true,http://localhost:3000/hr/onboarding/example,http://localhost:3000/hr/onboarding/example,http://demo.localhost:3000/hr/onboarding/example,http://admin.localhost:3000/hr/onboarding/example,apps/web/src/app/(main)/hr/onboarding/[runId]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/one-on-ones,/hr/one-on-ones,false,http://localhost:3000/hr/one-on-ones,http://localhost:3000/hr/one-on-ones,http://demo.localhost:3000/hr/one-on-ones,http://admin.localhost:3000/hr/one-on-ones,apps/web/src/app/(main)/hr/one-on-ones/page.tsx,
page,/hr/org-chart,/hr/org-chart,false,http://localhost:3000/hr/org-chart,http://localhost:3000/hr/org-chart,http://demo.localhost:3000/hr/org-chart,http://admin.localhost:3000/hr/org-chart,apps/web/src/app/(main)/hr/org-chart/page.tsx,
page,/hr/performance,/hr/performance,false,http://localhost:3000/hr/performance,http://localhost:3000/hr/performance,http://demo.localhost:3000/hr/performance,http://admin.localhost:3000/hr/performance,apps/web/src/app/(main)/hr/performance/page.tsx,
page,/hr/performance/[cycleId],/hr/performance/example,true,http://localhost:3000/hr/performance/example,http://localhost:3000/hr/performance/example,http://demo.localhost:3000/hr/performance/example,http://admin.localhost:3000/hr/performance/example,apps/web/src/app/(main)/hr/performance/[cycleId]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/records,/hr/records,false,http://localhost:3000/hr/records,http://localhost:3000/hr/records,http://demo.localhost:3000/hr/records,http://admin.localhost:3000/hr/records,apps/web/src/app/(main)/hr/records/page.tsx,
page,/hr/records/[userId],/hr/records/example,true,http://localhost:3000/hr/records/example,http://localhost:3000/hr/records/example,http://demo.localhost:3000/hr/records/example,http://admin.localhost:3000/hr/records/example,apps/web/src/app/(main)/hr/records/[userId]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/hr/recruitment,/hr/recruitment,false,http://localhost:3000/hr/recruitment,http://localhost:3000/hr/recruitment,http://demo.localhost:3000/hr/recruitment,http://admin.localhost:3000/hr/recruitment,apps/web/src/app/(main)/hr/recruitment/page.tsx,
page,/hr/timesheets,/hr/timesheets,false,http://localhost:3000/hr/timesheets,http://localhost:3000/hr/timesheets,http://demo.localhost:3000/hr/timesheets,http://admin.localhost:3000/hr/timesheets,apps/web/src/app/(main)/hr/timesheets/page.tsx,
page,/hr/wagesheets,/hr/wagesheets,false,http://localhost:3000/hr/wagesheets,http://localhost:3000/hr/wagesheets,http://demo.localhost:3000/hr/wagesheets,http://admin.localhost:3000/hr/wagesheets,apps/web/src/app/(main)/hr/wagesheets/page.tsx,
page,/jobs,/jobs,false,http://demo.localhost:3000/jobs,http://localhost:3000/jobs,http://demo.localhost:3000/jobs,http://admin.localhost:3000/jobs,apps/web/src/app/(public)/jobs/page.tsx,
page,/jobs/[slug],/jobs/example,true,http://demo.localhost:3000/jobs/example,http://localhost:3000/jobs/example,http://demo.localhost:3000/jobs/example,http://admin.localhost:3000/jobs/example,apps/web/src/app/(public)/jobs/[slug]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/jobs/[slug]/apply,/jobs/example/apply,true,http://demo.localhost:3000/jobs/example/apply,http://localhost:3000/jobs/example/apply,http://demo.localhost:3000/jobs/example/apply,http://admin.localhost:3000/jobs/example/apply,apps/web/src/app/(public)/jobs/[slug]/apply/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/jobs/forgot-password,/jobs/forgot-password,false,http://demo.localhost:3000/jobs/forgot-password,http://localhost:3000/jobs/forgot-password,http://demo.localhost:3000/jobs/forgot-password,http://admin.localhost:3000/jobs/forgot-password,apps/web/src/app/(public)/jobs/forgot-password/page.tsx,
page,/jobs/login,/jobs/login,false,http://demo.localhost:3000/jobs/login,http://localhost:3000/jobs/login,http://demo.localhost:3000/jobs/login,http://admin.localhost:3000/jobs/login,apps/web/src/app/(public)/jobs/login/page.tsx,
page,/jobs/me,/jobs/me,false,http://demo.localhost:3000/jobs/me,http://localhost:3000/jobs/me,http://demo.localhost:3000/jobs/me,http://admin.localhost:3000/jobs/me,apps/web/src/app/(public)/jobs/me/page.tsx,
page,/jobs/me/[applicationId],/jobs/me/example,true,http://demo.localhost:3000/jobs/me/example,http://localhost:3000/jobs/me/example,http://demo.localhost:3000/jobs/me/example,http://admin.localhost:3000/jobs/me/example,apps/web/src/app/(public)/jobs/me/[applicationId]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/jobs/me/profile,/jobs/me/profile,false,http://demo.localhost:3000/jobs/me/profile,http://localhost:3000/jobs/me/profile,http://demo.localhost:3000/jobs/me/profile,http://admin.localhost:3000/jobs/me/profile,apps/web/src/app/(public)/jobs/me/profile/page.tsx,
page,/jobs/offer-sign/[token],/jobs/offer-sign/example,true,http://demo.localhost:3000/jobs/offer-sign/example,http://localhost:3000/jobs/offer-sign/example,http://demo.localhost:3000/jobs/offer-sign/example,http://admin.localhost:3000/jobs/offer-sign/example,apps/web/src/app/(public)/jobs/offer-sign/[token]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/jobs/register,/jobs/register,false,http://demo.localhost:3000/jobs/register,http://localhost:3000/jobs/register,http://demo.localhost:3000/jobs/register,http://admin.localhost:3000/jobs/register,apps/web/src/app/(public)/jobs/register/page.tsx,
page,/jobs/status/[token],/jobs/status/example,true,http://demo.localhost:3000/jobs/status/example,http://localhost:3000/jobs/status/example,http://demo.localhost:3000/jobs/status/example,http://admin.localhost:3000/jobs/status/example,apps/web/src/app/(public)/jobs/status/[token]/page.tsx,"Dynamic route converted with placeholder ""example"""
api,/jobs/status/new/[applicationId],/jobs/status/new/example,true,http://demo.localhost:3000/jobs/status/new/example,http://localhost:3000/jobs/status/new/example,http://demo.localhost:3000/jobs/status/new/example,http://admin.localhost:3000/jobs/status/new/example,apps/web/src/app/(public)/jobs/status/new/[applicationId]/route.ts,"Dynamic route converted with placeholder ""example"""
page,/leave,/leave,false,http://localhost:3000/leave,http://localhost:3000/leave,http://demo.localhost:3000/leave,http://admin.localhost:3000/leave,apps/web/src/app/(main)/leave/page.tsx,
page,/legal/data-processing,/legal/data-processing,false,http://localhost:3000/legal/data-processing,http://localhost:3000/legal/data-processing,http://demo.localhost:3000/legal/data-processing,http://admin.localhost:3000/legal/data-processing,apps/web/src/app/legal/data-processing/page.tsx,
page,/login,/login,false,http://localhost:3000/login,http://localhost:3000/login,http://demo.localhost:3000/login,http://admin.localhost:3000/login,apps/web/src/app/(auth)/login/page.tsx,
page,/maintenance,/maintenance,false,http://localhost:3000/maintenance,http://localhost:3000/maintenance,http://demo.localhost:3000/maintenance,http://admin.localhost:3000/maintenance,apps/web/src/app/(main)/maintenance/page.tsx,
page,/manager,/manager,false,http://localhost:3000/manager,http://localhost:3000/manager,http://demo.localhost:3000/manager,http://admin.localhost:3000/manager,apps/web/src/app/(main)/manager/page.tsx,
page,/manager/departments,/manager/departments,false,http://localhost:3000/manager/departments,http://localhost:3000/manager/departments,http://demo.localhost:3000/manager/departments,http://admin.localhost:3000/manager/departments,apps/web/src/app/(main)/manager/departments/page.tsx,
page,/manager/recruitment,/manager/recruitment,false,http://localhost:3000/manager/recruitment,http://localhost:3000/manager/recruitment,http://demo.localhost:3000/manager/recruitment,http://admin.localhost:3000/manager/recruitment,apps/web/src/app/(main)/manager/recruitment/page.tsx,
page,/manager/sub-teams,/manager/sub-teams,false,http://localhost:3000/manager/sub-teams,http://localhost:3000/manager/sub-teams,http://demo.localhost:3000/manager/sub-teams,http://admin.localhost:3000/manager/sub-teams,apps/web/src/app/(main)/manager/sub-teams/page.tsx,
page,/manager/system-overview,/manager/system-overview,false,http://localhost:3000/manager/system-overview,http://localhost:3000/manager/system-overview,http://demo.localhost:3000/manager/system-overview,http://admin.localhost:3000/manager/system-overview,apps/web/src/app/(main)/manager/system-overview/page.tsx,
page,/manager/teams,/manager/teams,false,http://localhost:3000/manager/teams,http://localhost:3000/manager/teams,http://demo.localhost:3000/manager/teams,http://admin.localhost:3000/manager/teams,apps/web/src/app/(main)/manager/teams/page.tsx,
page,/notifications/applications,/notifications/applications,false,http://localhost:3000/notifications/applications,http://localhost:3000/notifications/applications,http://demo.localhost:3000/notifications/applications,http://admin.localhost:3000/notifications/applications,apps/web/src/app/(main)/notifications/applications/page.tsx,
page,/notifications/calendar,/notifications/calendar,false,http://localhost:3000/notifications/calendar,http://localhost:3000/notifications/calendar,http://demo.localhost:3000/notifications/calendar,http://admin.localhost:3000/notifications/calendar,apps/web/src/app/(main)/notifications/calendar/page.tsx,
page,/notifications/hr-metrics,/notifications/hr-metrics,false,http://localhost:3000/notifications/hr-metrics,http://localhost:3000/notifications/hr-metrics,http://demo.localhost:3000/notifications/hr-metrics,http://admin.localhost:3000/notifications/hr-metrics,apps/web/src/app/(main)/notifications/hr-metrics/page.tsx,
page,/notifications/leave,/notifications/leave,false,http://localhost:3000/notifications/leave,http://localhost:3000/notifications/leave,http://demo.localhost:3000/notifications/leave,http://admin.localhost:3000/notifications/leave,apps/web/src/app/(main)/notifications/leave/page.tsx,
page,/notifications/recruitment,/notifications/recruitment,false,http://localhost:3000/notifications/recruitment,http://localhost:3000/notifications/recruitment,http://demo.localhost:3000/notifications/recruitment,http://admin.localhost:3000/notifications/recruitment,apps/web/src/app/(main)/notifications/recruitment/page.tsx,
page,/onboarding,/onboarding,false,http://localhost:3000/onboarding,http://localhost:3000/onboarding,http://demo.localhost:3000/onboarding,http://admin.localhost:3000/onboarding,apps/web/src/app/(main)/onboarding/page.tsx,
page,/one-on-ones,/one-on-ones,false,http://localhost:3000/one-on-ones,http://localhost:3000/one-on-ones,http://demo.localhost:3000/one-on-ones,http://admin.localhost:3000/one-on-ones,apps/web/src/app/(main)/one-on-ones/page.tsx,
page,/one-on-ones/[meetingId],/one-on-ones/example,true,http://localhost:3000/one-on-ones/example,http://localhost:3000/one-on-ones/example,http://demo.localhost:3000/one-on-ones/example,http://admin.localhost:3000/one-on-ones/example,apps/web/src/app/(main)/one-on-ones/[meetingId]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/org-locked,/org-locked,false,http://localhost:3000/org-locked,http://localhost:3000/org-locked,http://demo.localhost:3000/org-locked,http://admin.localhost:3000/org-locked,apps/web/src/app/(main)/org-locked/page.tsx,
page,/pending,/pending,false,http://localhost:3000/pending,http://localhost:3000/pending,http://demo.localhost:3000/pending,http://admin.localhost:3000/pending,apps/web/src/app/(main)/pending/page.tsx,
page,/pending-approvals,/pending-approvals,false,http://localhost:3000/pending-approvals,http://localhost:3000/pending-approvals,http://demo.localhost:3000/pending-approvals,http://admin.localhost:3000/pending-approvals,apps/web/src/app/(main)/pending-approvals/page.tsx,
page,/performance,/performance,false,http://localhost:3000/performance,http://localhost:3000/performance,http://demo.localhost:3000/performance,http://admin.localhost:3000/performance,apps/web/src/app/(main)/performance/page.tsx,
page,/performance/[reviewId],/performance/example,true,http://localhost:3000/performance/example,http://localhost:3000/performance/example,http://demo.localhost:3000/performance/example,http://admin.localhost:3000/performance/example,apps/web/src/app/(main)/performance/[reviewId]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/privacy,/privacy,false,http://localhost:3000/privacy,http://localhost:3000/privacy,http://demo.localhost:3000/privacy,http://admin.localhost:3000/privacy,apps/web/src/app/privacy/page.tsx,
page,/profile,/profile,false,http://localhost:3000/profile,http://localhost:3000/profile,http://demo.localhost:3000/profile,http://admin.localhost:3000/profile,apps/web/src/app/(main)/profile/page.tsx,
page,/profile/hr,/profile/hr,false,http://localhost:3000/profile/hr,http://localhost:3000/profile/hr,http://demo.localhost:3000/profile/hr,http://admin.localhost:3000/profile/hr,apps/web/src/app/(main)/profile/hr/page.tsx,
page,/register,/register,false,http://localhost:3000/register,http://localhost:3000/register,http://demo.localhost:3000/register,http://admin.localhost:3000/register,apps/web/src/app/(auth)/register/page.tsx,
page,/register/done,/register/done,false,http://localhost:3000/register/done,http://localhost:3000/register/done,http://demo.localhost:3000/register/done,http://admin.localhost:3000/register/done,apps/web/src/app/(auth)/register/done/page.tsx,
page,/resources,/resources,false,http://localhost:3000/resources,http://localhost:3000/resources,http://demo.localhost:3000/resources,http://admin.localhost:3000/resources,apps/web/src/app/(main)/resources/page.tsx,
page,/resources/[id],/resources/example,true,http://localhost:3000/resources/example,http://localhost:3000/resources/example,http://demo.localhost:3000/resources/example,http://admin.localhost:3000/resources/example,apps/web/src/app/(main)/resources/[id]/page.tsx,"Dynamic route converted with placeholder ""example"""
page,/resources/new,/resources/new,false,http://localhost:3000/resources/new,http://localhost:3000/resources/new,http://demo.localhost:3000/resources/new,http://admin.localhost:3000/resources/new,apps/web/src/app/(main)/resources/new/page.tsx,
page,/rota,/rota,false,http://localhost:3000/rota,http://localhost:3000/rota,http://demo.localhost:3000/rota,http://admin.localhost:3000/rota,apps/web/src/app/(main)/rota/page.tsx,
page,/session-choice,/session-choice,false,http://localhost:3000/session-choice,http://localhost:3000/session-choice,http://demo.localhost:3000/session-choice,http://admin.localhost:3000/session-choice,apps/web/src/app/session-choice/page.tsx,
page,/settings,/settings,false,http://localhost:3000/settings,http://localhost:3000/settings,http://demo.localhost:3000/settings,http://admin.localhost:3000/settings,apps/web/src/app/(main)/settings/page.tsx,
page,/settings/discount-tiers,/settings/discount-tiers,false,http://localhost:3000/settings/discount-tiers,http://localhost:3000/settings/discount-tiers,http://demo.localhost:3000/settings/discount-tiers,http://admin.localhost:3000/settings/discount-tiers,apps/web/src/app/(main)/settings/discount-tiers/page.tsx,
page,/subscription-suspended,/subscription-suspended,false,http://localhost:3000/subscription-suspended,http://localhost:3000/subscription-suspended,http://demo.localhost:3000/subscription-suspended,http://admin.localhost:3000/subscription-suspended,apps/web/src/app/(main)/subscription-suspended/page.tsx,
page,/terms,/terms,false,http://localhost:3000/terms,http://localhost:3000/terms,http://demo.localhost:3000/terms,http://admin.localhost:3000/terms,apps/web/src/app/terms/page.tsx,
page,/trial-ended,/trial-ended,false,http://localhost:3000/trial-ended,http://localhost:3000/trial-ended,http://demo.localhost:3000/trial-ended,http://admin.localhost:3000/trial-ended,apps/web/src/app/(main)/trial-ended/page.tsx,
